23.728300,90.421402,Kamalapur
23.726900,90.414200,Dhaka South City Corporation
23.728100,90.418602,Paltan
23.822500,90.263100,Baruigrām
23.727501,90.305801,Tārānagar
23.796900,90.289398,Baliārpur
23.891399,90.321701,Gauripur
23.784201,90.328598,Bardesi
23.851101,90.253098,Rārhibāri
23.852800,90.257500,Kāzir Chānda
24.025000,90.244202,Bāraipāra
23.909700,90.231102,Purba Panchās
23.856400,90.260803,Bhātpāra
23.798100,90.469200,Purba Harardia
23.738600,90.396400,Shahbag
23.764999,90.402199,Tejgaon
23.830000,90.422501,Joār Sāhāra
23.791901,90.386101,Ibrāhimpur
23.635000,90.109703,Chhota Ekrasi
23.842501,90.260597,Bara Balimehār
23.710300,90.049202,Chegārghona
23.745001,90.375000,Shibpur
23.773300,90.356697,Uttar Adāba
23.714399,90.426399,Swamibag
23.699200,90.456100,Kajla
23.797800,90.404701,Banani Model Town
23.795601,90.404701,Banani Model Town
23.791901,90.414200,Gulshan
23.743601,90.424202,Shahar Khilgaon
23.744400,90.425797,Shahar Khilgaon
23.741699,90.431900,Basaboo
23.787800,90.351898,Basupāra
23.790800,90.355797,Purba Kāndar
23.787500,90.425797,Shahjadpur
23.740801,90.429398,Basaboo
23.794201,90.417801,Sāmāir
23.793301,90.406898,Banani Model Town
23.683599,90.063904,Bilchari
23.646400,90.039398,Pānkunda
23.779699,90.392799,Lālāsarāi
23.783300,90.392197,Lālāsarāi
23.782499,90.389198,Lālāsarāi
23.842199,90.426399,Dakshin Khān
23.853901,90.422798,Dakshin Khān
23.845600,90.421097,Dakshin Khān
23.784201,90.385002,Kāfrul
23.818600,90.426903,Joār Sāhāra
23.750601,90.363602,Sarāi Jāfrābād
23.753599,90.378304,Sukrābād
23.751900,90.384697,Rāja Bāzār
23.820200,90.429001,Joār Sāhāra
23.750799,90.381699,Sukrābād
23.683599,90.425598,Nāiātola
23.755600,90.394699,Tejteri Bāzār Chak
23.755600,90.392502,Tejteri Bāzār Chak
23.761900,90.397797,Tejgaon
23.866400,90.394997,Uttara
23.753901,90.432503,Gorān
23.749701,90.432800,Gorān
23.762419,90.432190,Ulun
23.758600,90.431900,Gorān
23.624701,90.133301,Laskarkānda
23.782200,90.426903,Bādda
23.773899,90.403099,Mahākhāli
23.719400,90.426903,Brāhmanchiran
23.694201,90.443100,Jurāin
23.697500,90.440300,Jurāin
23.619200,90.113899,Latākhola
23.804701,90.363899,Senpāra Parbata
23.788601,90.416100,Bhola
23.820000,90.432503,Joār Sāhāra
23.787500,90.417801,Bhola
23.854700,90.312202,Bāgnibāri
23.878599,90.298599,Āukpāra
23.779400,90.413101,Bhola
23.774700,90.416901,Tejkunipāra
23.800800,90.370796,Senpāra Parbata
23.732800,90.395798,Bārikābād
23.753099,90.372803,Taleperbāg
23.786400,90.376701,Kāfrul
23.765301,90.361397,Mohammadpur
23.788099,90.373299,Kāfrul
23.696699,90.411102,Kāliganj
23.702801,90.406097,Kāliganj
23.701401,90.408600,Kāliganj
23.789400,90.363098,Pāikpāra
23.769400,90.407204,Tejkunipāra
23.743900,90.400002,Bāg Noādda
23.742201,90.374199,Zigatola
23.793600,90.404404,Banani Model Town
23.792500,90.402496,Banani Model Town
23.791700,90.351898,Purba Kāndar
23.785000,90.359703,Kalyanpur
23.778900,90.361099,Kalyanpur
23.783558,90.352058,Uttar Māniker Tek
23.791901,90.359703,Pāikpāra
23.800600,90.364403,Senpāra Parbata
